"","p_values_fi_null_both_correct","p_values_fi_null_fdoor_correct_i1_violated","p_values_fi_null_fdoor_correct_i2_violated","p_values_fi_null_fdoor_correct_i3_violated","p_values_fi_null_iv_correct_f1_violated","p_values_fi_null_iv_correct_f3_violated"
"163",0.711370747783292,0.703166220917881,0.486507633106723,0.566078840982225,0.963081969683997,0.0851555180511317
"164",0.959886453847211,0.542771345133442,0.737831797407565,0.615356662458936,0.91267935200849,0.490184767845186
"165",0.899630285399056,0.538086288818532,0.178863730940647,0.62499375413824,0.305736394211839,0.362037957331865
"166",0.386432706226428,0.573557203881632,0.749763247127377,0.836428011262706,0.914797902426115,0.0479689424445086
"167",0.851977975992218,0.946691488790088,0.393392932826052,0.83916287469518,0.808594701939695,0.907092860716438
"168",0.975450009961545,0.567235863876268,0.557499370774079,0.693071289386837,0.690889954328021,0.68294569373331
"169",0.749495434539195,0.535215819338756,0.0560397037454655,0.568203224835752,0.516395341888138,0.574123822216558
"170",0.309207206414623,0.25721923456817,0.874938037562916,0.688541295176394,0.843495580383067,0.287604230150675
"171",0.708269444208281,0.526431286512727,0.8794736515165,0.614541787669795,0.891478149378452,0.958475687898772
"172",0.712345065929722,0.414644827044747,0.330313542330652,0.787684313758042,0.991017092409515,0.771109936719143
"173",0.934215863205998,0.62396045605894,0.0934964002946253,0.926112043756174,0.726942531049634,0.937075020240944
"174",0.740328628439552,0.972397389593593,0.711969128832995,0.905182884797352,0.995771535635058,0.227557332134126
"175",0.608578383234232,0.724525412710413,0.303420258798213,0.895298668119618,0.910392808425659,0.417253965404946
"176",0.955284013232915,0.193320158399835,0.163539255913634,0.725422356593407,0.756693709645409,0.728910529096492
"177",0.557410672236044,0.962927396711697,0.328927102985946,0.363650295446231,0.897169644811012,0.859940925470023
"178",0.483383411324933,0.292865117358792,0.679925092264386,0.372648351141565,0.746576294166992,0.790914372631809
"179",0.990662726618081,0.335416282057444,0.620273786469142,0.823377993022702,0.0835823013818218,0.461393937620277
"180",0.607803055860634,0.843269508668868,0.454883787632317,0.709099031881739,0.602910934855361,0.527547227124032
"181",0.600038559431418,0.91805144333696,0.757606524072476,0.702942724940727,0.667351235228349,0.982982703188977
"182",0.739184068771072,0.653133728546157,0.718065582480891,0.679959398762511,0.467886477063158,0.286070244889241
"183",0.415599275527436,0.486076636297028,0.408421073344035,0.629596429032056,0.795478148556791,0.859920958106852
"184",0.915147368946568,0.165577448220242,0.296285348503661,0.738139094012558,0.795732400842901,0.681333019829097
"185",0.960380211190176,0.371260310593441,0.747226028664341,0.849726114264041,0.400273839646542,0.852795484641739
"186",0.679796746045761,0.463877623320613,0.927163846383519,0.723075718488066,0.680222022769727,0.514473137359256
"187",0.762868133140111,0.508537884451847,0.985481349510719,0.72303869631749,0.363311555646164,0.578604744495406
"188",0.725759643241853,0.297184315174751,0.993075257991632,0.474020669088354,0.27897770647042,0.353982356769098
"189",0.761547716312344,0.992299594846077,0.784752023478673,0.816989629952286,0.946003466526533,0.807286419487613
"190",0.923030444316484,0.129337973641216,0.54214880933687,0.750246138960089,0.854192116338256,0.67482267579173
"191",0.622634928764872,0.288060867096927,0.928352747768638,0.948173258262659,0.981288260795711,0.164643920093565
"192",0.558234405404282,0.0731884640063204,0.726217956701108,0.976604696086552,0.926509437045975,0.459493550046384
"193",0.909753362597535,0.104446803547066,0.355830144529485,0.512407965449479,0.593997978504579,0.176601583944682
"194",0.485769672294895,0.0936471564526208,0.502199126805729,0.613705802266249,0.901611811593776,0.0349457345257222
"195",0.390091671875784,0.683940728236997,0.706135853641934,0.5613973736518,0.993535454353552,0.232611024027091
"196",0.749819350754879,0.744516480554288,0.327765773129185,0.869986293651476,0.606288690309256,0.723250584408086
"197",0.745500170292241,0.0454528872200976,0.721834980630943,0.838834305229199,0.969025002599109,0.0400893788610505
"198",0.899857895909194,0.414586674785008,0.156720590002369,0.624897949932257,0.663763027044753,0.148331342448217
"199",0.9543843110647,0.279927768831289,0.306702349454774,0.87684008467926,0.968444149180678,0.960399978616822
"200",0.847653967326345,0.391970129462939,0.120821466265007,0.771615737100774,0.665335821127718,0.474421843443317
"201",0.5307689221878,0.873204424621425,0.0968272806124442,0.858619501419225,0.828758615005417,0.509296331519736
"202",0.509273346396699,0.874033681758526,0.249887139185475,0.547639118283981,0.813360439144087,0.359618100994403
"203",0.516573607176051,0.246796452534174,0.124518840936552,0.640190584623789,0.446266745277848,0.654178416260717
"204",0.562692931650739,0.103967273911154,0.184564902809941,0.817371365058987,0.994717206945829,0.889132746033785
"205",0.748759932856111,0.425152950564251,0.0725203921551486,0.656262187164242,0.938492528125636,0.321418387588953
"206",0.554606870237468,0.747138408389683,0.627338034809081,0.867223941923381,0.994453290022377,0.547687478729946
"207",0.987759040214148,0.612124523121918,0.243578936006862,0.808402460840498,0.36583057285922,0.600551263573867
"208",0.847737779827766,0.22342019953827,0.532313086686837,0.635496133955861,0.819001665090343,0.984057923428895
"209",0.806514555657597,0.705316248635324,0.727856139798164,0.652341211581275,0.682041732139368,0.924411801469892
"210",0.898644211143108,0.596052635996358,0.33505381339384,0.878792944070823,0.538421256279391,0.132984831901746
"211",0.861444194625475,0.0913297348342402,0.442587585818536,0.51431869538749,0.721005064686678,0.249469378368271
"212",0.646280599569269,0.141792775845951,0.098981855903779,0.839276077317713,0.237697765489145,0.863348129149117
"213",0.917538877972155,0.671994476556733,0.322612726531303,0.602565382623938,0.440840804076992,0.829776007875972
"214",0.656770440331911,0.791596361865402,0.744015602426597,0.968218098562527,0.88165921776292,0.0702584415383164
"215",0.554171649368102,0.783523833268135,0.302940381903075,0.583032372400517,0.569374158054484,0.405022959014863
"216",0.997129298920393,0.074458865649166,0.360528178639179,0.502730381693851,0.500392561633833,0.984004434396213
"217",0.747441546729789,0.0477713220602515,0.344782675859242,0.916836800588409,0.649846119295246,0.224625232288268
"218",0.580270247770942,0.750243805622293,0.0511723486023041,0.390612995528112,0.881465690437296,0.850840750567487
"219",0.819797490175397,0.643027649310079,0.809687328288383,0.644960546511666,0.734953017408265,0.315598056961045
"220",0.366577231382429,0.7571069342517,0.429041002018899,0.249973195597747,0.498940756414514,0.443179607816124
"221",0.588227731405153,0.500022859808247,0.289435420437239,0.814677654455235,0.850831719357942,0.360381081172684
"222",0.665780430862524,0.928782739818673,0.153459731539953,0.713427872355506,0.78093914895435,0.877481126073066
"223",0.692809700693754,0.197443548821105,0.642003121425734,0.759020630350409,0.866680440048527,0.879040309769376
"224",0.432198280026592,0.892340231325736,0.681356828826523,0.729944108521559,0.257391837626407,0.489597111967431
"225",0.448268763181973,0.99083945242474,0.0898489414958258,0.349608998636371,0.561404206637845,0.0792129098388874
"226",0.452509719744565,0.317562081540913,0.209550815622235,0.48377971408871,0.603351419949122,0.0361952159442612
"227",0.257503282533835,0.0397303423711637,0.90246773109025,0.796143094116171,0.708836871874574,0.564058756149509
"228",0.399595881718236,0.0780770804466233,0.241318693158794,0.879704936498374,0.462992694341309,0.24710419835883
"229",0.813976998107032,0.392018004210355,0.648162951037995,0.834838954802455,0.944752195575549,0.549730003377484
"230",0.98160874536414,0.163876177240129,0.84957752621037,0.744044841210411,0.283558941037522,0.0204024894924582
"231",0.470426485610343,0.469510429358945,0.318573196303795,0.975447124619889,0.818728936035211,0.199548755477714
"232",0.2890271468283,0.868354260606153,0.825857591196589,0.92871074086227,0.652761744826712,0.0980850701896952
"233",0.902010599660875,0.974694333326743,0.0168277799549117,0.643218222317354,0.959379792238804,0.0419259860654245
"234",0.297555087574803,0.538897957080212,0.209732983331379,0.473835451622716,0.235470028901106,0.649281510750735
"235",0.519463135447048,0.0151906232258125,0.413393846381779,0.879499275113686,0.612442451296169,0.408142053915556
"236",0.453667045828545,0.0892103927197887,0.16791868323378,0.951165189613702,0.548845475492324,0.530708039451923
"237",0.489766101812302,0.406839880539008,0.862655272352669,0.638492532647003,0.508017763725984,0.812699334798598
"238",0.476585194210948,0.259733556045309,0.709364245434123,0.990979908656822,0.976178298725005,0.483328813965511
"239",0.743633531376929,0.0481916467460327,0.43926364225489,0.239639177815801,0.497370839892109,0.630757704085644
"240",0.780949509776567,0.774124268790864,0.996889514108748,0.417390931546916,0.852457575970511,0.739420187509075
"241",0.448914580556124,0.990912619817981,0.32895315782532,0.567945488328045,0.692941629874596,0.866251742302524
"242",0.690958127730343,0.782762169924456,0.344603997205244,0.848291451319823,0.956732913999395,0.239864071886119
"243",0.827990249527502,0.112948381901371,0.244588072427316,0.958849805467561,0.694201553556098,0.721270414740383
"244",0.731800478504503,0.410748045228077,0.290790365094716,0.96685950118149,0.90960864281025,0.859112648641259
"245",0.713196943802026,0.243017076713241,0.120695290363193,0.206589306086888,0.340837580617316,0.306640653619062
"246",0.961265596586413,0.510397588955291,0.785831050783758,0.958340447662014,0.937793585043421,0.0548001127357538
"247",0.900216316651219,0.457846358208127,0.968874834176017,0.91801109164922,0.278854330307548,0.393973874239659
"248",0.491750647216109,0.495030772318156,0.876592689018284,0.652201106939713,0.628757935542028,0.303950041222641
"249",0.773912535123948,0.556254029691993,0.972934892801314,0.735369385174914,0.827140253497088,0.746635792161332
"250",0.807722780448046,0.943387194067416,0.0559404114790083,0.906411493926713,0.783930314589759,0.241346589896475
"251",0.776351691168542,0.538061008073597,0.797762165377502,0.716558399378034,0.878699580104693,0.931306029553209
"252",0.530967694307091,0.225087156018875,0.291361231193312,0.848321090448333,0.360795444099341,0.0256522843850695
"253",0.794385083075084,0.169938329059728,0.748641819110901,0.735303558540962,0.584311980314871,0.847951915348956
"254",0.784380032922586,0.623944598027727,0.456681419627301,0.628158876212619,0.70793495388245,0.203632691935127
"255",0.683234078687533,0.422679900328007,0.729462352904985,0.859679110888748,0.696509890043964,0.237335897650681
"256",0.385946630365173,0.0115120909629969,0.152745421244082,0.464423339998731,0.511072005846191,0.111559648791417
"257",0.708423848106577,0.56901128958237,0.504161274373146,0.488439983513826,0.7097890627493,0.444100889251485
"258",0.978944181408612,0.187526923529955,0.12039527021713,0.706076346924415,0.690002261769212,0.959000337535369
"259",0.810034040276864,0.8018675302743,0.462693379158838,0.465429688530633,0.831484115874361,0.499186490473399
"260",0.829392240841045,0.741871578976562,0.415584776773068,0.442387192515314,0.767234001442817,0.242239068126649
"261",0.372293905748978,0.478439708704116,0.107492358498513,0.717114659494837,0.995555697003259,0.616509337918507
"262",0.767090084301846,0.665488211665671,0.597368518500324,0.949884175357846,0.413499050571261,0.766886434555695
"263",0.991590016534603,0.123005396205195,0.678306448672043,0.455395975992191,0.627969848450042,0.507502487145419
"264",0.5301940343103,0.403963868759478,0.996033125722462,0.689189919041385,0.435582184083835,0.826047047783261
"265",0.752871925400276,0.649170811168995,0.911371234440814,0.791382272631951,0.639223238205919,0.371793891907254
"266",0.934670884779839,0.312351433580863,0.779419896706552,0.534031856996289,0.712183236455264,0.262505297809302
"267",0.605973100634659,0.287159946449245,0.677937409069892,0.410730577541172,0.655661877807458,0.447509163058573
