"","p_values_bi_null_both_correct","p_values_bi_null_bdoor_correct_i3_violated","p_values_bi_null_iv_correct_b2_violated","p_values_bi_null_iv_correct_b1_violated"
"176",0.782354231493641,0.759083606378838,0.317333383424201,0.738803376437098
"177",0.404879594164819,0.7614747972945,0.362406018771048,0.847761643411495
"178",0.845187308774947,0.977975692251999,0.8430876886172,0.164233280626905
"179",0.73314127566444,0.824294736244498,0.238176387491739,0.78052550048484
"180",0.714696664169678,0.874151512051289,0.698421377467926,0.507953759930314
"181",0.495797835381731,0.373131820366788,0.379211516626283,0.806706349172816
"182",0.790366066680307,0.849118492037309,0.704716898106709,0.383275854196625
"183",0.873414339605021,0.502148021252594,0.822973959504194,0.312179635314959
"184",0.870235176948758,0.875709466984323,0.829179841827221,0.583750856365924
"185",0.532218124314845,0.937692635602154,0.677971486582472,0.161576151515956
"186",0.953317044446118,0.791396664384648,0.60205687997492,0.301486349851208
"187",0.843375910843804,0.881961163399151,0.742636884991252,0.986378062835171
"188",0.262109668370244,0.890166543859574,0.437582185377904,0.592879315694284
"189",0.410997434261888,0.901683893686219,0.672179301238485,0.798387252204424
"190",0.967757203987443,0.759259948352844,0.865803502043336,0.400584741016722
"191",0.618608308312789,0.723425178805224,0.433946621953003,0.384249175405887
"192",0.588228907770087,0.776338041326157,0.240370120325904,0.016761151618925
"193",0.670366902870903,0.904729315675936,0.730662987269909,0.536443479596493
"194",0.584006606806625,0.892160245743275,0.397905821307092,0.336847513656029
"195",0.886901780138048,0.913960710111146,0.216801428097067,0.386693960105441
"196",0.812775899663199,0.812344244697023,0.921969831932691,0.349044045692906
"197",0.875733703372737,0.798646777298886,0.387330844803126,0.0295499619774582
"198",0.866888313624847,0.964984761501668,0.122671290240571,0.154164339364146
"199",0.895962696882518,0.582823275046931,0.719720215244713,0.553634651070672
"200",0.505930998150646,0.813682953101263,0.649050940140198,0.876920051047782
"201",0.369361369434053,0.662197785693125,0.692005375651729,0.272545076217426
"202",0.985889768342111,0.904453475037994,0.354757422180814,0.736642813623971
"203",0.832965790393783,0.6717730256793,0.483524159696444,0.59878992361277
"204",0.230117004593617,0.928144519531029,0.458002794007479,0.0852090216597571
"205",0.581525472029119,0.825803974012258,0.0177265239589432,0.0300522043881954
"206",0.982902418096423,0.663638361363628,0.476469550742422,0.315630297728918
"207",0.83310581700471,0.813370085724096,0.915906655076644,0.627960086363336
"208",0.844300157222559,0.319295043338837,0.472882277022467,0.145749940241356
"209",0.700435252555355,0.712753934972276,0.731562071596048,0.832704225786928
"210",0.150725095471493,0.857662688124981,0.487759224533991,0.501336779252997
"211",0.885586299983266,0.738120287005471,0.689600884496068,0.0328329364984908
"212",0.889461654067096,0.907335546045722,0.965723269632774,0.96546647541131
"213",0.768767410113725,0.439113319469725,0.131823170196579,0.546458651233602
"214",0.715955510508591,0.878786840838776,0.307083738996475,0.431515356512124
"215",0.408156123025961,0.667581500188874,0.936693390971622,0.267471091396459
"216",0.52987060500552,0.32033022533171,0.143582338609184,0.60237941591502
"217",0.303556316776229,0.550374209356769,0.717458232829356,0.515220466305302
"218",0.487087778929616,0.760423356555684,0.0915020985888303,0.647048711451402
"219",0.820313237430242,0.362727525043734,0.404759565539233,0.232992372994759
"220",0.490467483042722,0.607493203525294,0.807469954589708,0.23654601274845
"221",0.943140007021923,0.471365303292392,0.160548707025267,0.573452096705904
"222",0.640157560257711,0.60039882716679,0.164757818315171,0.321023328899013
"223",0.538421965008632,0.298319427516241,0.742791924720439,0.805819475285016
"224",0.770540498464402,0.557950748236824,0.223613496604041,0.0632201236316883
"225",0.621908547498772,0.550105778213963,0.252123266330631,0.0679815113618
"226",0.810308722783389,0.788788293194433,0.531204542442804,0.541984798523587
"227",0.981921366236486,0.47783908540266,0.513163744144962,0.102726946508308
"228",0.627168720352884,0.855145380418725,0.173281592458938,0.773133208027629
"229",0.270229788617593,0.913948416899662,0.686209978270399,0.732659914521735
"230",0.648184757434884,0.672267481299949,0.76534776760564,0.383259906013662
"231",0.785828075621103,0.980084123256687,0.627280494780862,0.0828541172418137
"232",0.476279867938505,0.841811683193003,0.642479997007912,0.0356582338038883
"233",0.742223837506453,0.58565275819627,0.265915370630424,0.552000737369836
"234",0.948314661138517,0.93486688672371,0.634542852499075,0.191988475232992
"235",0.997896908222874,0.734096813663329,0.857612642375549,0.119019119233654
"236",0.282362542453402,0.499683107218967,0.77998446652086,0.65967912053976
"237",0.478002714497219,0.788379092244036,0.399819938600156,0.283789375779406
"238",0.947562054809276,0.869209710398097,0.13305474114013,0.998545592019857
"239",0.751799880620084,0.776356182069983,0.353975066874705,0.549485008498779
"240",0.988611904376857,0.459392832384475,0.58790644848961,0.316460890751155
"241",0.847169350933001,0.962996643093564,0.451055032854681,0.717998535758122
"242",0.398223079150611,0.479398226019076,0.559833499272177,0.230581643623491
"243",0.493714556010087,0.877816038988948,0.178278439146743,0.521971325678082
"244",0.117809006841721,0.945481131890594,0.524747970838952,0.157582493616552
"245",0.964649309158213,0.861057281716159,0.717872346326559,0.780262596804157
"246",0.89169489562577,0.759627553193036,0.514783199375963,0.778329218541337
"247",0.846529511504948,0.674304417504653,0.606676442018962,0.314778714107437
"248",0.930160662858237,0.78557772171994,0.143333070865082,0.897918051875114
"249",0.852267223976655,0.616899417595561,0.279713653900729,0.400014299156606
"250",0.81327290997039,0.728561642016629,0.0579578336871487,0.25619805602725
"251",0.444787333227257,0.58866484105288,0.216885383832014,0.921602233071719
"252",0.865747598510682,0.89732016390845,0.0358732197764816,0.116611593962446
"253",0.689583310549527,0.662827356574059,0.609546763442747,0.535113433113797
"254",0.821700538478218,0.941028252399071,0.0532243302340379,0.335083653505742
"255",0.447665048229751,0.992351902613446,0.633508219864207,0.761996246906954
"256",0.944184144400277,0.629523653602331,0.339181043589693,0.779591772230661
"257",0.702735717828951,0.924886531358045,0.573922836674063,0.826548007477423
"258",0.595874647639257,0.302438191813302,0.437209082545316,0.190669109794169
"259",0.335116083266218,0.602305136798082,0.239965052087641,0.264524209923166
"260",0.684508963512354,0.906825884127709,0.343091576961726,0.174257205456786
"261",0.727856576662445,0.932604561689155,0.186056193049536,0.370201781195105
"262",0.834797815811915,0.596633094154595,0.9750238638719,0.532856521652938
"263",0.743414130580498,0.548841704669174,0.00309519395292183,0.678597317119951
"264",0.729454545241325,0.669802977580274,0.164782802014625,0.621918592788029
"265",0.419571990528393,0.497720323474062,0.602010423964084,0.532981612984288
"266",0.759339662248133,0.858117576905216,0.586751455209494,0.354350402632758
"267",0.585452898041507,0.745407936153968,0.810220307883668,0.340255820929045
"268",0.650127764341596,0.876524119939184,0.825892179752659,0.286329407395088
"269",0.703745506658648,0.981955288261055,0.291414771014591,0.21239027282964
"270",0.933106385347663,0.846556968136059,0.405054324768513,0.0493223075122571
"271",0.538028735367186,0.866713613088471,0.39844653325408,0.0440636797580712
"272",0.647169591674468,0.84942391334977,0.162448855174653,0.0166101899926489
"273",0.58073325481232,0.601792167814903,0.492207062683913,0.757259619077744
"274",0.74347967212218,0.708603986980547,0.454330277902758,0.601006625461153
"275",0.846169942049688,0.664322742607576,0.670012528265784,0.209678981416956
"276",0.655673365128417,0.863406120795314,0.25533714008593,0.386862628491873
"277",0.885962420596447,0.434904880686091,0.051495555545447,0.0810306005648087
"278",0.851532493968435,0.918239536499622,0.248202486674149,0.353594390156832
"279",0.510061390721905,0.562823943392035,0.808164582870694,0.243178892787315
"280",0.994282647996552,0.738351747076481,0.0929220975073657,0.901659104284986
"281",0.877917574721113,0.652564298784859,0.809385446905138,0.203691444813934
"282",0.745936840952238,0.604432520412746,0.997529029069805,0.257028765427452
"283",0.972441158885333,0.931699618616864,0.698293831208749,0.0599816942090355
"284",0.760251430873913,0.911047874355676,0.930546522517327,0.0410596261272903
"285",0.392736473512505,0.884412104410469,0.546210786538917,0.613893532234413
"286",0.968175886665742,0.747558961592857,0.448698946299239,0.715480439254545
"287",0.636588266627248,0.651579606144104,0.00448997277118699,0.732585024097362
"288",0.32862072142649,0.840124310354281,0.575744300187353,0.873596487922907
"289",0.218362745044951,0.860315154861151,0.283490271525751,0.435539245456297
"290",0.874935944127215,0.983464057769817,0.863092367918394,0.494987827013657
"291",0.855740214744031,0.8822942266426,0.121525927892923,0.69557833899271
"292",0.555792140721686,0.971052514785538,0.565118578610051,0.992879963426022
"293",0.936519444592725,0.785464294294708,0.200587238522689,0.587957255953675
"294",0.480600222755682,0.671537730117643,0.828183711287403,0.0952687614863284
"295",0.830913419637837,0.962026071366213,0.855039837235193,0.716434276342956
"296",0.754918807179537,0.815673752358042,0.315273405687608,0.179283516791243
"297",0.968146419830573,0.860310603892814,0.327507148704297,0.275447513287929
"298",0.261792197795097,0.471428664868909,0.0726440662331634,0.872101182161939
"299",0.997327625363095,0.753728556334934,0.313825420971727,0.386584572903001
"300",0.904670492695337,0.755957372578906,0.927415063762647,0.793728984777231
"301",0.624076581594454,0.689786058898562,0.0105649753524768,0.46940159253685
"302",0.756512160419271,0.755631906699268,0.690785060210854,0.916053502819099
"303",0.892897513862553,0.687165920872078,0.592043817403844,0.428536868628566
"304",0.355299239755938,0.726127416909186,0.271877941462926,0.462242392122162
"305",0.802122880014431,0.630987260495769,0.124809483313865,0.301779914383008
"306",0.94502275140108,0.813978737309722,0.0365296202355206,0.628507748042382
"307",0.808612855237479,0.744091796635423,0.475518318569051,0.375932210987814
"308",0.336059211059231,0.851018691847601,0.474954687120144,0.3719997809522
"309",0.808388419986101,0.59135863724835,0.20677090642716,0.658375406273181
"310",0.782839909357178,0.73510268331943,0.529435602928824,0.115001733883206
"311",0.982803987969365,0.813948719377425,0.595400835045687,0.194091474960061
"312",0.373862455767167,0.604633514534079,0.896336645052743,0.627125413461457
"313",0.940913273247652,0.994897087167105,0.107121770508171,0.431231674771847
"314",0.522411900565217,0.308386573743015,0.272753389560734,0.981112985801291
"315",0.593614226104925,0.849200992363274,0.360259698063973,0.467245879340945
"316",0.547111066984583,0.746677455822022,0.850278195771936,0.828262158893668
"317",0.747129566626427,0.809448926424306,0.509699974944594,0.652167842498842
"318",0.449080156549797,0.850404798252761,0.956860329440064,0.715558838134797
"319",0.680166524583413,0.792708090636704,0.953055170105214,0.529415550941845
"320",0.662730492247022,0.832118348424777,0.940759951451185,0.752276487285846
"321",0.811714768566214,0.795246711825985,0.502858593408766,0.511108734041796
"322",0.731577696918946,0.510772878280299,0.208612353232389,0.963001063706973
"323",0.829694332012221,0.686417356733893,0.23820002522011,0.773680043772352
"324",0.660038374104852,0.865790728365329,0.385745428482688,0.233196529284297
"325",0.603362342216704,0.375300769999866,0.600648232456039,0.411752947973416
"326",0.468672751555591,0.200517767779349,0.462090447081894,0.421874041051819
"327",0.930745377956531,0.691589948773569,0.826456516997415,0.656661909080285
"328",0.858600351827064,0.80110222131955,0.976143679251335,0.616843615899154
"329",0.520686323790521,0.701453098234269,0.063207786488789,0.893573325482955
"330",0.8491536827034,0.907665967559817,0.756876407108121,0.883257121226191
"331",0.864432671992368,0.595369925586644,0.701169227910443,0.154083101182383
"332",0.740800711093895,0.766311812083015,0.205040198867241,0.291911344262242
"333",0.306114750903847,0.785301531398246,0.772676456062505,0.442684233683007
"334",0.857173106660017,0.645005221085891,0.986389787400854,0.542462439235241
"335",0.835797665331927,0.655149744769108,0.00869284021602042,0.79809479116025
"336",0.731430851519606,0.860625928882832,0.193116538743931,0.539922213503441
"337",0.332737488080841,0.501629280635884,0.561547592453475,0.997088255393723
"338",0.224229562071146,0.347178770002527,0.609810959772886,0.618447735806626
"339",0.806482561796428,0.786975215417498,0.383802668529033,0.19810641013049
"340",0.86223010216859,0.677789250149021,0.0933904109884697,0.384057066590045
"341",0.566010939913462,0.670576039780192,0.243308891804247,0.0201756671860549
"342",0.660878366613177,0.426937616758126,0.935834736494252,0.0796747214170221
"343",0.538537200254664,0.642069854957436,0.523882976105156,0.927833268464774
"344",0.888178984211522,0.20650652974443,0.802842304686408,0.718266285755184
"345",0.762419014423468,0.796245239477024,0.459070792660635,0.543595221414356
"346",0.935477027680988,0.900800333229068,0.162352421583543,0.905815989201292
"347",0.898782518911115,0.860296949744047,0.528771276585755,0.905888536926532
"348",0.890847815703731,0.898820705801841,0.95453983435002,0.862135980429332
"349",0.772631943779627,0.344917198908074,0.944746618459981,0.949242108271411
"350",0.442553169273392,0.683457300721019,0.2712169042846,0.378960221662007
"351",0.960727016364078,0.937340153250515,0.363110717491916,0.147714216867695
"352",0.617228670543221,0.934903591148261,0.896517531772138,0.605832802663337
"353",0.980204581461827,0.937876525600344,0.647368739647955,0.550523693153979
"354",0.506747240126838,0.962243977070832,0.567735029446976,0.659357709987801
"355",0.822258412228823,0.767239488672664,0.428896852722426,0.345243408052487
"356",0.668739891383176,0.713779343841566,0.362286742031739,0.152059483452111
"357",0.347986705569444,0.715174758447774,0.223745335229325,0.784194677459571
"358",0.67962557417392,0.712422532708053,0.690413768881686,0.0736925042232106
"359",0.932828164350724,0.983596625850729,0.160464798744497,0.670636028108896
"360",0.466963671511705,0.928755310561699,0.96803158097466,0.466381839477268
"361",0.707202276919269,0.910554527188623,0.68978715744869,0.399804057808
"362",0.899968628988831,0.989981917618444,0.728492158612565,0.480748631335826
"363",0.806645178432475,0.548277902499399,0.0807865365002497,0.0989267794028243
"364",0.835294275700557,0.912551107065882,0.903469985593141,0.719311138823949
"365",0.537674100164073,0.654050844244268,0.576321208518353,0.605063124247877
"366",0.655365444751824,0.579347815653158,0.105349156136749,0.665819614835917
"367",0.64895522780328,0.818314238125721,0.669347381599419,0.520365624016161
"368",0.631062153468182,0.889697131507236,0.585462146888521,0.515245692607632
"369",0.734643657265094,0.87063085594989,0.120336328481355,0.90890180634856
"370",0.782777884957291,0.83491988147105,0.610581472542586,0.839284121105957
"371",0.595232190665929,0.3900790508863,0.330363410464765,0.0635231312682336
"372",0.894458140096288,0.669770944989719,0.20980970875827,0.023844898527881
"373",0.565820083881605,0.816528231578182,0.0478104170058415,0.809659326809972
"374",0.807254003148607,0.722535906888152,0.223951905744782,0.407800164077209
"375",0.827552075457081,0.960421738791935,0.481826413533128,0.63762221717362
"376",0.867296368969942,0.936799714004319,0.0616297352122098,0.933103301281207
"377",0.86920691152646,0.572415383319714,0.674553958006691,0.676012425402215
"378",0.534606148952315,0.946998720324227,0.0876556708341719,0.612336734364236
"379",0.782430595250845,0.521719707335006,0.159202426840874,0.72502224302836
"380",0.637316904559508,0.983428984134172,0.912183103553902,0.881779492465531
"381",0.218186755661225,0.588984435786287,0.225496397896953,0.963728756683075
"382",0.694979451407252,0.675123503106231,0.151484231335897,0.783428646638031
"383",0.841234982006589,0.834637284892016,0.665662504291658,0.663858719645815
"384",0.591321744159085,0.947411093189917,0.499925364944448,0.593571969525609
"385",0.930387789663294,0.352152428494959,0.63242442346333,0.589839675821115
"386",0.910086212839659,0.841738710517768,0.150985468953569,0.391656013862612
"387",0.398830726166008,0.538103861350449,0.294221028846514,0.86367529360873
"388",0.886928707530325,0.802028975298003,0.900629155514871,0.783386625215192
"389",0.551225405664142,0.922373383926791,0.208377975726032,0.483210503657089
"390",0.592760491199212,0.577797712130161,0.212189017762951,0.354521661004148
"391",0.784815354631437,0.945702717399811,0.659476108344194,0.35181783671153
"392",0.971268005470473,0.594672089637249,0.426378374492097,0.0384147276068101
"393",0.386781382894754,0.392342084353968,0.393419926974705,0.740040686295443
